Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
1,1,0,0,0,0,0,0,0,0,0,48.36413426,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.165913705,0.997301482,0.948763734,0.000193667,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,48.36413426,0,0,1.676429638,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.139960151,0.993361255,0.857656577,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,48.36413426,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.153375371,1.156307115,0.921773758,0.009771551,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,51.58840988,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.131168512,1.032364519,1.002669068,0.000511835,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,83.83116605,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.157030962,0.984184016,0.94296494,0.150437969,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,3.231205674,96.72826852,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.166050363,1.056666744,1.011452536,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,183.339934,20.84660563,0,0,0,0,0,426.5191489,99.95254414,0,0,95.55648934,0,0,25.72671408,0,0,21.84321224,0,60.79372497,0,2.308952381,0,0,0.170446182,1.203440215,0.92527009,0.041759505,0,0,0,0,0,0,0.802539683,23.93619048,37.20969089,0.707762557,0.274725275,3.619047619
8,1,0,756.2772277,141.2936604,0,0,980.8373341,5.493506494,0,1773.931915,216.0264664,586.4298234,22.82608696,1694.870364,2.345792797,40.1937046,372.5228199,0,0,240.2753346,5.580740404,381.3424566,65.75206612,2.308952381,0,0,0.129391964,1.060207961,1.077030075,0.032114184,0,0,0,0,0,0,3.951746032,57.01873016,118.7301587,7.583170254,8.516483516,15.74603175
9,1,0,1381.59736,674.0402487,39.43407349,23.26412494,8152.533336,21.97402597,0,2904.853901,2756.755653,2144.65764,68.47826087,5277.400499,19.64601468,40.1937046,1049.649934,191.6589739,132.5848065,775.4340344,340.4251647,726.7613485,219.1735537,60.0327619,3.191208791,0,0.150619443,0.991640523,1.232702115,1.166662014,0.29400614,1.568286898,0.163627153,0.004432624,0.099839688,67.74927434,6.074920635,107.4209524,172.6984127,16.7840835,25.54945055,28.95238095
10,1,205.8061567,1705.716172,1355.029366,126.1890352,81.4244373,17774.98775,43.94805195,18.04745428,3770.817021,7435.179573,4905.904351,121.7391304,8672.170515,56.59225124,140.6779661,1794.695574,1661.04444,503.8222647,1676.466539,1183.116966,972.6995995,345.1983471,205.4967619,8.50989011,0,0.204781402,2.403389089,6.996895361,199.3303091,6.664139169,35.54783634,3.708882134,0.100472813,2.26303293,215.2035773,7.304126984,142.0603175,202.5229741,24.87279843,44.64285714,42.53968254
11,1,718.9119171,1702.442244,1785.859216,201.1137748,124.075333,25548.96875,38.45454545,59.35607184,4009.926241,11010.90123,7037.157881,144.5652174,11066.11204,73.01280082,140.6779661,2120.910309,4535.929048,1047.419971,1490.799235,1942.097661,1141.264019,427.3884298,346.3428571,15.42417582,1.15E-04,0.895790518,7.217623773,18.78510834,1162.522376,13.52428243,72.14119729,7.526849037,0.203900709,4.592625652,259.0413431,7.751111111,149.4552381,212.748538,30.02935421,55.90659341,46.41269841
12,1,1198.186528,1460.171617,1903.989981,268.1516997,124.075333,29132.7779,21.97402597,74.59614434,3631.875177,13296.91265,8129.592866,136.9565217,11562.33521,30.78853047,140.6779661,2036.526686,7474.699981,1537.983755,1310.592734,2316.007268,1163.370828,345.1983471,415.6114286,12.76483516,0.001999141,2.667658697,12.53323992,22.29593708,1918.343484,15.48432336,82.59644327,8.617696724,0.233451537,5.258223573,358.6726289,7.517460317,143.2279365,205.647452,34.07371168,61.67582418,43.36507937
13,1,1356.065224,982.1782178,1521.802211,272.0951071,112.4432706,26809.38501,10.98701299,60.96029,2794.992908,14151.34568,7888.318881,106.5217391,10445.83307,17.00699778,120.5811138,1513.759856,8305.222201,1723.602484,955.6405354,2500.171701,878.7456609,339.7190083,438.7009524,2.659340659,0.00269999,2.656703313,13.25090995,15.41963319,2009.989603,13.62228448,72.66395958,7.581391422,0.205378251,4.625905549,358.6726289,6.542222222,123.1838095,180.0835422,30.13046314,53.2967033,36.25396825
14,1,1367.342274,435.4323432,810.7013301,145.9060719,58.16031236,18532.32053,0,38.90229033,1502.510638,14099.75727,6283.176679,60.86956522,7092.973797,0.879672299,40.1937046,739.9002969,6069.200839,1537.983755,425.9426386,2483.42948,420.0293725,191.7768595,332.4891429,0,0.000206808,1.678667701,8.926136302,11.7654122,1815.457746,5.390112563,28.75192645,2.999831138,0.081264775,1.830394282,302.8791088,4.683174603,88.93365079,134.9206349,17.28962818,33.51648352,25.52380952
15,1,998.0188967,72.02640264,231.6289515,27.60385144,11.63206247,6706.740936,0,19.25061789,426.5191489,13238.87568,3478.36661,22.82608696,3114.806267,0,20.0968523,159.5056273,2204.0782,1034.161491,60.06883365,2204.39246,66.32042724,65.75206612,136.2281905,0,0,0.498948258,4.097649466,6.411728811,1187.595371,0,0,0,0,0,155.4248058,1.767619048,34.4447619,63.90977444,3.336594912,14.14835165,6.285714286
16,1,434.1664127,0,25.47918466,0,0,323.6330665,0,6.015818092,6.462411348,9882.404767,1105.839096,0,311.8159126,0,0,2.058137126,31.94316231,464.0468227,5.460803059,1568.188054,0,0,23.08952381,0,0,0.169398474,1.431948466,2.056546605,406.8914799,0,0,0,0,0,23.91150859,0,0,0,0,0,0
17,1,47.92746114,0,0,0,0,0,0,0,0,3978.756112,438.9846106,0,0,0,0,0,0,79.5508839,0,524.589598,0,0,2.308952381,0,0,0.147943232,1.151132449,1.08493946,29.42082562,0,0,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0,606.1638161,0,0,0,0,0,0,0,0,0,16.74222121,0,0,2.308952381,0,0,0.178440651,1.109959566,1.049816249,0.044958474,0,0,0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0,280.5119787,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.180649949,1.241919777,1.028603749,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,0,219.250742,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.145779487,1.165160157,1.149483023,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0,0,0,206.3536395,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.150619443,1.136356596,1.037174025,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,0,0,0,0,0,0,0,0,0,199.9050883,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.154924157,1.240485834,1.012667724,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0,203.1293639,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.141486161,1.235261292,1.015812291,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0,0,0,203.1293639,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,1.15E-04,0.156211016,1.175060602,0.965744394,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0,0,0,203.1293639,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.12783179,0.998473575,0.97055185,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,0,0,0,0,0,0,0,0,0,154.7652296,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.167633313,1.129822801,0.816595997,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,0,0,0,0,0,0,0,0,0,93.5039929,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.136862579,0.929145523,0.930578545,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,0,0,0,0,0,0,0,0,0,51.58840988,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.166813368,0.938447453,1.009416562,0.066815208,0,0,0,0,0,0,0,0,0,0,0,0
29,1,0,0,0,0,0,0,0,0,0,51.58840988,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.140848425,0.937013509,0.977576492,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,0,3.273927393,0,0,0,0,0,0,3.231205674,48.36413426,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.159855219,0.94306101,1.003830959,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,0,261.9141914,20.84660563,0,0,0,0,0,410.3631206,48.36413426,0,0,98.90934862,0,0,14.40695988,0,0,43.68642447,0,69.08377837,0,2.308952381,0,0,0.163055284,0.987613012,0.90874779,0,0,0,0,0,0,0,0.883809524,31.13650794,41.18629908,1.516634051,3.296703297,4.698412698
32,1,0,1005.09571,138.9773709,0,0,1124.039585,5.493506494,0,1864.405674,116.0739222,539.5154375,22.82608696,1988.24555,0,20.0968523,266.5287579,0,0,349.4913958,0,447.6628838,49.31404959,2.308952381,0,0,0.170184255,1.02E+00,0.818813183,0,0,0,0,0,0,0,4.124444444,81.53873016,121.5705931,15.06523157,44.78021978,21.20634921
33,1,0,1741.729373,664.7750907,3.943407349,7.754708314,8225.099186,10.98701299,0,3192.431206,2053.863568,1903.383655,76.08695652,5771.947242,1.759344598,40.1937046,781.0630394,2427.680336,132.5848065,1184.994264,189.7451737,922.959279,180.8181818,50.79695238,1.063736264,1.15E-04,0.190808163,0.983261305,1.066381187,1.291691529,0,0,0,0,0,79.70502863,6.105396825,124.7406349,173.2664996,33.66927593,74.45054945,37.46031746
34,1,183.2520573,2147.69637,1216.051995,27.60385144,31.01883326,16052.39992,16.48051948,0.401054539,3825.747518,5961.685616,5053.349564,136.9565217,9141.570814,4.398361495,120.5811138,1271.928744,7091.382033,530.339226,2610.263862,758.980695,1202.057744,306.8429752,1.69E+02,4.254945055,0,0.167223341,2.753495751,4.486283988,271.3451387,2.450051165,13.06905748,1.363559608,0.036938534,0.831997401,191.2920687,7.192380952,144.2009524,201.9548872,55.6099152,91.07142857,45.3968254
35,1,453.9012496,2236.092409,1570.444291,47.32088819,58.16031236,21395.42077,10.98701299,2.406327237,4223.185816,8757.132577,6722.16129,175,11000.73128,6.744154293,140.6779661,1458.190154,10189.86878,1153.487817,2151.556405,1216.601408,1254.561415,399.9917355,274.7653333,4.786813187,1.15E-04,0.342703077,12.24918195,12.11568495,888.2756874,5.684118703,30.32021335,3.163458291,0.0856974,1.93023397,430.4071546,7.588571429,150.428254,211.8964077,65.61969993,97.52747253,47.74603175
36,1,617.41847,2065.848185,1586.658317,51.26429554,65.91502067,22541.57647,10.98701299,6.015818092,3948.533333,10807.77187,7600.130511,175,11097.9642,6.157706093,120.5811138,1391.300697,11020.391,1723.602484,1785.6826,1255.666591,1144.02737,367.1157025,330.1801905,5.318681319,0.000689359,0.427089141,27.01553329,22.87339678,1299.472803,6.272130983,33.45678715,3.490712597,0.094562648,2.129913346,450.3334118,7.354920635,144.2009524,204.7953216,66.32746249,95.19230769,45.84126984
37,1,659.7074063,1551.841584,1299.438418,43.37748084,50.40560404,18945.21617,5.493506494,21.65694513,3331.37305,11687.99911,7063.966101,144.5652174,10028.40209,2.052568698,140.6779661,1064.056894,10157.92562,1975.513617,1174.072658,1088.244379,829.0053405,356.1570248,318.6354286,1.595604396,0,0.450617023,27.23249518,26.09802732,1230.478838,3.822079818,20.38772967,2.127152989,0.057624113,1.297915945,454.3186632,6.471111111,124.7406349,180.0835422,53.58773646,83.65384615,39.42857143
38,1,600.5028955,756.2772277,766.6918293,23.6604441,23.26412494,11955.08575,0,24.06327237,2116.439716,11858.88572,5683.342745,83.69565217,6905.213677,0,40.1937046,563.9295726,7346.927332,1763.377926,535.1586998,825.9495798,367.5257009,208.214876,277.0742857,0,1.15E-04,0.405554182,14.568118,17.51341359,1001.017706,0.980020466,5.227622992,0.545423843,0.014775414,0.33279896,406.495646,4.835555556,90.29587302,134.352548,32.96151337,61.4010989,27.93650794
39,1,448.2627248,121.1353135,220.0475039,3.943407349,3.877354157,3671.136324,0,15.64112704,655.9347518,11123.75088,3384.537838,30.43478261,3022.602637,0,20.0968523,149.2149417,2970.714095,1166.746297,87.37284895,580.397002,52.50367156,71.23140496,157.0087619,0,0,0.254217286,4.080679056,6.15704023,640.6582483,0,0,0,0,0,215.2035773,2.163809524,36.0015873,63.05764411,8.897586432,24.86263736,9.46031746
40,1,211.4446815,0,27.79547418,0,0,137.9711183,0,3.609490855,12.9248227,8279.939785,1313.602804,0,295.0516162,0,0,2.058137126,63.88632462,503.8222647,5.460803059,273.4562798,2.763351135,0,43.87009524,0,0,0.160424625,1.21292918,1.451308126,228.0777956,0,0,0,0,0,47.82301718,0,0,0,0,0,0
41,1,22.55409936,0,0,0,0,0,0,0,0,3163.014381,442.3356382,0,0,0,0,0,0,106.0678452,0,66.96888485,2.763351135,0,2.308952381,0,0,0.184453585,1.042339778,0.953400637,22.64956006,0,0,0,0,0,0,0,0,0,0,0,0
42,1,0,0,0,0,0,0,0,0,0,509.4355475,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.17283769,1.034995493,0.890850409,0.11014826,0,0,0,0,0,0,0,0,0,0,0,0
43,1,0,0,0,0,0,0,0,0,0,148.3166784,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.172325224,1.294102852,0.958698432,0.9296029,0,0,0,0,0,0,0,0,0,0,0,0
44,1,0,0,0,0,0,0,0,0,0,67.70978796,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.171266128,1.288042882,0.943316705,0.85282766,0,0,0,0,0,0,0,0,0,0,0,0
45,1,0,0,0,0,0,0,0,0,0,67.70978796,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.182130406,1.348754804,1.040329251,0.004181138,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,0,0,0,0,0,0,0,0,67.70978796,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.176812148,1.183801423,1.037259302,0.56198092,0,0,0,0,0,0,0,0,0,0,0,0
47,1,0,0,0,0,0,0,0,0,0,67.70978796,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.17405622,1.070844081,1.030980828,0.051183493,0,0,0,0,0,0,0,0,0,0,0,0
48,1,0,0,0,0,0,0,0,0,0,67.70978796,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.169922328,1.121468522,0.799466104,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,0,0,0,0,0,0,0,0,0,67.70978796,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.161574827,1.300075539,0.993022177,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,0,0,0,0,0,0,0,0,0,67.70978796,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,1.15E-04,0.166995578,1.184873763,0.967780367,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,0,0,0,0,0,0,0,0,0,67.70978796,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.170525899,1.017713356,0.959316686,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,0,0,0,0,0,0,0,0,0,67.70978796,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.161267347,1.193564708,1.033954842,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,0,0,0,0,0,0,0,0,0,67.70978796,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.162850298,1.082377975,0.925835046,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,0,3.273927393,0,0,0,0,0,0,6.462411348,67.70978796,0,0,0,0,0,0,0,0,5.460803059,0,0,0,2.308952381,0,0,0.16393217,1.087839429,0.959966919,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,0,212.8052805,23.16289515,0,0,0,0,0,568.6921986,67.70978796,0,0,83.82148188,0,0,5.145342816,0,0,70.99043977,0,35.92356475,0,2.308952381,0,0,0.137192835,1.195272971,0.998085463,0,0,0,0,0,0,0,0.883809524,35.2231746,38.6299081,7.178734508,3.571428571,9.015873016
56,1,0,782.4686469,92.65158058,0,0,667.6232788,0,0,1980.729078,177.335159,529.4623548,30.43478261,1699.899653,0.2932241,40.1937046,101.8777878,0,0,322.1873805,0,268.0450601,54.79338843,2.308952381,0,0,0.17692603,1.202480096,0.882056282,0,0,0,0,0,0,0,4.093968254,86.5984127,115.8897243,34.27592955,45.46703297,27.49206349
57,1,0,1561.663366,331.2294006,7.886814698,3.877354157,4429.34521,5.493506494,0,3263.51773,1970.032402,1662.109671,91.30434783,4576.652911,3.518689196,40.1937046,301.517089,894.4085447,132.5848065,982.9445507,117.1955485,635.570761,191.7768595,13.85371429,2.127472527,0,0.175992203,1.248902459,0.898312093,0.883088171,0.58801228,3.136573795,0.327254306,0.008865248,0.199679376,115.5722915,6.034285714,120.8485714,166.7335004,57.93542074,74.03846154,39.36507937
58,1,95.85492228,1813.755776,574.4397996,70.98133229,11.63206247,8190.486187,5.493506494,11.63058164,4000.232624,5000.851482,3655.97107,152.173913,6997.417307,7.037378392,140.6779661,459.9936477,2810.998283,503.8222647,2206.164436,541.3318192,1019.676569,306.8429752,53.10590476,6.914285714,0,0.201661054,1.905336863,1.494244786,226.4177894,7.644159636,40.77545934,4.254305978,0.115248227,2.595831891,342.7316231,7.131428571,139.5304762,195.9899749,68.95629485,89.97252747,45.84126984
59,1,293.2032917,1826.851485,762.0592503,193.2269601,15.50941663,10416.7113,5.493506494,27.27170868,4610.930496,8160.641587,5103.614977,175,8514.586129,8.79672299,442.1307506,505.2726645,4599.815373,1087.195413,1933.124283,1116.148081,1149.554072,399.9917355,87.74019048,4.254945055,0.003446795,1.632386329,15.53391013,2.847090667,1392.848095,13.91629062,74.23224648,7.745018575,0.209810875,4.725745237,689.4484977,7.558095238,145.5631746,205.9314954,72.69732551,96.42857143,47.93650794
60,1,380.6004267,1656.607261,713.4171705,264.2082924,23.26412494,10640.09626,5.493506494,67.37716263,4468.757447,9885.629043,5907.861592,167.3913043,9076.190058,7.330602492,140.6779661,464.109922,5526.16708,1591.017678,1681.927342,1568.188054,1121.920561,345.1983471,110.8297143,0.531868132,0.022806295,3.935761437,70.36734915,3.166248195,3614.834192,14.01429267,74.75500878,7.799560959,0.211288416,4.759025133,1434.690515,7.344761905,139.1412698,199.3984962,69.86627528,94.23076923,45.96825397
61,1,431.3471503,1230.9967,465.5741924,260.264885,23.26412494,7509.960635,0,162.4270885,3693.268085,10656.23092,5612.971167,129.3478261,8199.417358,3.811913296,120.5811138,337.5344887,4631.758535,1789.894888,1135.847036,1640.737679,840.058745,350.677686,110.8297143,0,0.011719103,5.941803789,141.3920928,4.604359801,5424.412753,10.29021489,54.89004141,5.726950355,0.155141844,3.494389083,1211.516435,6.460952381,119.6809524,174.4026734,59.14872798,83.1043956,39.55555556
62,1,434.1664127,671.1551155,180.6705821,165.6231087,19.38677079,4303.784461,0,132.347998,2313.543262,9753.433742,4393.197134,76.08695652,5632.803582,0,40.1937046,171.85445,2874.884608,1537.983755,557.001912,1495.638428,442.1361816,197.2561983,85.4312381,0,0.00034468,3.828940753,129.1805425,6.249895553,5626.725884,4.018083911,21.43325427,2.236237758,0.060579196,1.364475737,1665.835098,4.855873016,87.57142857,129.807853,41.05022831,61.53846154,28.44444444
63,1,293.2032917,121.1353135,60.22352738,39.43407349,3.877354157,1577.099926,0,94.24781677,720.5588652,8073.586146,2523.323754,22.82608696,2279.944307,0,20.0968523,31.90112546,1181.897006,981.1275681,92.83365201,1222.182149,80.13718291,71.23140496,43.87009524,0,1.15E-04,0.832267514,39.00262777,2.981443611,4568.472583,0,0,0,0,0,541.9941947,2.255238095,35.2231746,59.36507937,13.64970646,26.64835165,11.04761905
64,1,129.6860713,0,25.47918466,0,0,81.73644451,0,32.88647224,12.9248227,4820.292048,1099.13704,0,227.9944307,0,0,0,31.94316231,411.0129001,5.460803059,915.2414263,0,0,6.926857143,0,0,0.200135044,4.64083974,1.088542387,2302.219681,0,0,0,0,0,131.5132972,0,0,0,0,0,0
65,1,14.0963121,0,0,0,0,0,0,0,0,1276.813144,465.7928311,0,0,0,0,0,0,79.5508839,0,323.6829434,0,0,2.308952381,0,0,0.207218463,1.003062194,1.0740987,300.4920623,0,0,0,0,0,0,0,0,0,0,0,0
66,1,0,0,0,0,0,0,0,0,0,96.72826852,0,0,0,0,0,0,0,0,0,11.16148081,0,0,2.308952381,0,0,0.213709698,1.092066445,0.918586553,1.542649728,0,0,0,0,0,0,0,0,0,0,0,0
67,1,0,0,0,0,0,0,0,0,0,58.03696111,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.201695218,1.182080691,0.797259577,0.092268621,0,0,0,0,0,0,0,0,0,0,0,0
68,1,0,0,0,0,0,0,0,0,0,58.03696111,0,0,1.676429638,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.202606269,1.135583514,0.907660516,0.008222213,0,0,0,0,0,0,0,0,0,0,0,0
69,1,0,0,0,0,0,0,0,0,0,58.03696111,0,0,1.676429638,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.186981751,1.195435069,0.917435322,0.050669929,0,0,0,0,0,0,0,0,0,0,0,0
70,1,0,0,0,0,0,0,0,0,0,58.03696111,0,0,1.676429638,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.187460052,1.280149958,1.042642373,0.004160388,0,0,0,0,0,0,0,0,0,0,0,0
71,1,0,0,0,0,0,0,0,0,0,58.03696111,0,0,1.676429638,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.19601254,1.172616664,0.849043662,0.003351135,0,0,0,0,0,0,0,0,0,0,0,0
72,1,0,0,0,0,0,0,0,0,0,58.03696111,0,0,1.676429638,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.199053171,1.277207257,0.686389618,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,0,0,0,0,0,0,0,0,0,54.81268549,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.172678256,1.208527597,0.717099776,0.00052221,0,0,0,0,0,0,0,0,0,0,0,0
74,1,0,0,0,0,0,0,0,0,0,54.81268549,0,0,1.676429638,0,0,0,0,0,0,0,0,0.00E+00,2.308952381,0,0,0.194270156,1.067602122,0.755367553,0.016444426,0,0,0,0,0,0,0,0,0,0,0,0
75,1,0,0,0,0,0,0,0,0,0,54.81268549,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.177096852,1.111044376,0.750837245,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,0,0,0,0,0,0,0,0,0,48.36413426,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,1.15E-04,0.184874946,1.056280203,0.877248826,0.00189206,0,0,0,0,0,0,0,0,0,0,0,0
77,1,0,0,0,0,0,0,0,0,0,45.13985864,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.191366182,1.212467824,0.899729813,0.001658276,0,0,0,0,0,0,0,0,0,0,0,0
78,1,0,3.273927393,0,0,0,0,0,0,3.231205674,45.13985864,0,0,0,0,0,0,0,0,5.460803059,0,0,0,2.308952381,0,0,0.188052235,1.071455066,1.03093819,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,0,291.379538,20.84660563,0,0,0,0,0,639.7787234,45.13985864,0,0,85.49791152,0,0,4.116274253,0,0,60.06883365,0,77.37383178,0,2.308952381,0,0,0.193882959,1.090183615,0.920654505,0.002168382,0,0,0,0,0,0,0.243809524,37.75301587,34.65329992,1.921069798,0,8
80,1,0,1086.943894,97.28415961,0,0,294.2512002,5.493506494,0,2426.635461,125.7467491,596.4829061,22.82608696,1388.08374,0,20.0968523,92.61617068,0,0,660.7571702,0,439.3728304,49.31404959,2.308952381,0,0,0.183257831,1.189861393,0.938445291,0.005642288,0,0,0,0,0,11.9557543,2.092698413,88.73904762,109.6407686,16.98630137,2.60989011,22.92063492
81,1,0,1767.920792,303.4339264,31.54725879,7.754708314,2740.097368,16.48051948,0,4029.313475,2208.628798,2184.869971,60.86956522,3939.609648,3.811913296,20.0968523,220.2206725,479.1474347,79.5508839,1250.523901,346.0059051,806.8985314,180.8181818,9.235809524,21.80659341,0,0.221009491,1.380650695,1.371446792,6.489150449,0.58801228,3.136573795,0.327254306,0.008865248,0.199679376,107.6017887,4.053333333,122.0161905,155.9398496,23.35616438,6.730769231,27.36507937
82,1,293.2032917,2131.326733,430.8298497,248.434663,50.40560404,5751.022032,27.46753247,6.015818092,4775.721986,6519.485298,5016.488261,106.5217391,6467.665542,10.84929169,120.5811138,348.8542429,1980.476063,278.4280936,2479.204589,1350.539178,997.5697597,290.4049587,36.9432381,51.05934066,0.000252765,0.474611818,15.01757824,5.414975792,438.8932648,9.702202614,51.75346762,5.399696049,0.146276596,3.294709707,824.9470464,4.866031746,138.3628571,169.005848,17.08741031,14.6978022,31.87301587
83,1,1130.52423,2183.709571,453.9927449,520.5297701,224.8865411,7354.742383,49.44155844,28.07381776,5034.21844,9788.900774,7603.481539,136.9565217,8087.096572,17.88667008,120.5811138,626.702755,3641.520504,490.563784,2577.499044,2154.165796,1025.203271,399.9917355,92.35809524,49.9956044,0.006790186,2.91786736,113.0053105,27.52615093,1388.352247,19.89441546,106.1207467,11.07210402,0.299940898,6.755818895,1602.071076,3.81968254,130.5787302,165.3132832,12.63861709,34.61538462,35.49206349
84,1,2029.868942,1980.726073,389.1366385,630.9451759,294.6789159,7523.681329,38.45454545,51.33498105,4824.190071,12381.21837,9161.709355,136.9565217,8657.082649,29.32240997,120.5811138,801.6444107,3609.577341,596.6316292,2009.575526,2550.398365,853.8755007,356.1570248,115.447619,24.9978022,0.033054765,7.123891963,247.464461,89.89622186,2658.77496,25.67653621,136.9637224,14.29010469,0.387115839,8.71933276,2152.035773,1.95047619,107.2263492,155.0877193,9.908675799,65.65934066,36.25396825
85,1,2117.266077,1443.80198,243.210399,548.1336215,267.5374368,5864.917896,16.48051948,72.1898171,4068.087943,13458.12643,8980.753867,98.91304348,7277.381057,19.05956648,120.5811138,633.9062349,2906.82777,742.4749164,1124.92543,2662.013173,569.2503338,345.1983471,99.28495238,6.914285714,0.030802859,8.116219682,264.5248227,144.4846415,3558.6361,22.14846253,118.1442796,12.32657886,0.33392435,7.521256503,2733.882482,1.005714286,101.388254,120.7184628,6.976516634,67.03296703,29.33333333
86,1,1485.751295,658.0594059,125.0796338,339.133032,155.0941663,3611.169971,5.493506494,72.1898171,2575.270922,13361.39816,7653.746952,53.26086957,5069.523224,0.879672299,40.1937046,334.447283,1437.442304,768.9918777,753.5908222,2600.625028,232.1214953,191.7768595,71.57752381,0,0.003090626,4.134996819,164.9711867,98.80962934,3835.30363,10.0942108,53.84451681,5.617865586,0.152186761,3.427829291,1103.914647,0.538412698,74.53301587,65.0459482,3.033268102,43.40659341,14.0952381
